Temperature,Humidity,Gas_Value,Fire_Hazard
59.32,6.11,1008.45,1
33.05,34.27,683.41,0
50.64,33.04,969.07,1
33.78,80.04,108.13,0
46.43,27.55,854.95,1
42.37,18.36,1115.65,1
19.5,38.64,309.11,0
42.99,69.68,507.6,0
38.38,85.71,352.83,0
53.37,26.17,826.71,1
43.32,31.55,826.05,1
55.87,11.66,865.82,1
40.77,63.78,213.71,0
44.5,21.86,1068.0,1
47.41,28.02,1101.65,1
50.27,21.6,1103.63,1
33.24,25.26,776.32,0
43.53,69.31,177.66,0
58.22,16.92,1141.84,1
29.39,35.47,130.38,0
44.19,5.17,866.74,1
46.69,19.73,982.8,1
44.88,21.55,1061.47,1
19.01,55.45,324.72,0
34.56,44.93,652.48,0
29.88,63.87,604.1,0
48.53,32.56,806.71,1
20.11,86.69,565.27,0
53.39,24.55,631.04,1
56.04,10.58,713.26,1
44.84,31.63,1033.93,1
58.86,28.16,964.11,1
44.18,8.53,1030.92,1
30.03,68.32,704.27,0
45.34,30.17,1043.03,1
55.37,16.95,1157.44,1
16.43,83.67,568.5,0
33.66,29.65,371.36,0
56.64,22.65,710.3,1
42.23,42.75,151.18,1
48.78,17.15,1134.18,1
59.2,28.49,704.42,1
33.29,58.9,698.97,0
58.98,22.06,821.8,1
53.83,28.58,1191.28,1
15.32,54.8,309.2,0
43.52,25.13,1168.61,1
22.97,49.71,102.37,0
31.41,87.59,18.52,0
45.59,19.78,711.29,1
51.61,21.79,813.91,1
55.13,10.07,736.9,1
43.67,26.15,217.55,0
42.34,49.4,306.48,0
31.36,78.45,738.48,0
42.81,20.5,59.88,0
52.89,9.72,797.97,1
57.96,24.43,1058.27,1
42.75,30.3,750.6,1
49.97,6.11,760.47,1
52.88,14.59,1183.32,1
54.66,25.8,685.03,1
47.6,22.52,1090.3,1
41.46,19.68,832.46,1
31.49,83.04,268.47,0
43.4,39.25,403.38,0
59.92,17.07,1053.2,1
33.28,60.13,389.48,0
18.09,56.91,224.59,0
22.49,49.43,28.3,0
40.85,85.51,788.15,0
57.43,16.54,732.29,1
35.01,32.76,656.82,0
51.27,32.05,1128.47,1
18.31,31.64,334.95,0
15.17,65.23,295.92,0
24.78,57.19,169.7,1
26.23,29.33,692.12,0
29.92,71.22,603.19,0
38.9,85.02,342.54,1
37.53,73.39,276.94,0
52.36,29.16,1170.38,1
40.41,41.07,17.93,0
25.51,34.92,737.72,0
31.91,81.48,26.02,0
43.54,46.91,498.49,0
44.72,84.74,713.62,0
24.6,33.57,793.4,0
51.18,9.33,1109.63,1
50.84,15.64,701.4,1
52.73,21.55,939.45,1
35.54,32.32,52.73,0
25.65,49.44,230.56,0
57.88,24.31,987.9,1
42.31,31.44,785.09,1
15.44,84.53,507.27,0
16.91,69.95,341.82,0
50.44,26.65,1077.29,1
30.61,46.48,154.65,0
33.57,72.63,44.04816892984142,0
48.67,25.45,1103.94,1
50.56,18.02,1049.24,1
50.74,24.9,638.12,1
40.27,54.59,274.98,0
51.4,24.45,879.46,1
48.38,9.59,617.94,1
40.29,54.64,670.07,0
44.16,35.4,627.34,0
35.58,30.23,467.95,0
38.52,21.16,736.4,0
26.28,57.06,59.15,0
54.27,20.04,623.32,1
35.17,42.34,277.27,0
40.63,31.2,318.96,0
33.73981251527321,36.84881943592853,187.5719433689515,0
28.76,74.75,398.21,0
52.07,11.72,792.31,1
46.58,13.84,871.35,1
54.55,26.94,933.49,1
54.57,9.75,1053.65,1
55.13,13.74,1044.74,1
56.53,5.33,1176.0,1
55.72,33.01,1074.16,1
58.97,15.96,902.94,1
48.78,16.32,864.65,1
43.88,24.25,703.93,1
41.69,68.95,39.25076905514027,0
42.1,27.53,620.23,1
56.61,25.88,989.45,1
44.84,69.83,491.04,0
18.05,60.79,357.69,0
48.56,6.94,912.72,1
15.78,63.42,362.66,0
51.44,13.55,654.84,1
33.68,47.65,462.88,0
60.37194432563907,22.44092997177478,1048.3278959718239,1
32.28,74.96,56.42,0
52.99,22.34,757.79,1
41.11,85.23,498.49,0
39.73,76.62,109.84,0
29.38,72.65,217.76,0
59.45,32.06,1019.69,1
46.79,22.74,866.28,1
43.89,11.42,673.11,1
29.31,32.33,400.89,0
26.55,52.93,390.7,0
55.09,14.99,1181.23,1
56.13,10.2,644.07,1
57.32,15.94,1095.14,1
41.88,82.95,40.14,0
18.07,39.33,75.24,0
27.31,79.56,727.54,0
53.52,24.41,926.71,1
32.42,77.53,177.32,0
44.18,9.11,1099.87,1
26.15,60.99,480.9,0
55.92,23.38,881.37,1
49.79,16.71,1043.56,1
36.79,54.62,606.99,0
50.81,19.29,882.41,1
45.36,16.0,620.3,1
32.6,28.74,38.74,0
45.1,20.81,1198.04,1
32.5,32.55,529.07,0
44.8,42.65,656.31,0
37.96,85.31,504.73,0
46.25,23.12,1137.42,1
43.31,7.19,1118.93,1
47.03,14.37,1045.25,1
33.21314577023313,83.44085293998533,101.08344900569367,0
32.07,82.86,764.01,0
21.43,79.85,279.49,0
47.02,7.41,842.33,1
24.69,61.37,522.8,0
52.22,28.83,871.81,1
50.28,23.96,857.95,1
46.46,15.34,970.27,1
21.62,29.73,531.29,0
30.66,89.91,200.98,0
53.0,29.83,818.96,1
41.27,68.29,712.52,0
29.45,83.01,267.95,0
44.91,43.1,80.67,0
59.71,20.44,1073.79,1
50.14,17.43,949.84,1
31.02,51.82,746.75,0
34.25,40.25,14.15,0
26.81,39.72,646.83,0
32.05,54.3,46.71,0
51.23,15.84,655.89,1
26.86,36.79,398.99,0
49.91,33.19,891.81,1
34.06,27.72,225.51,0
17.52,66.26,224.1,0
46.101257013407405,27.916313231861718,560.2469614016795,1
42.23,50.83,652.95,0
49.06,15.97,1191.8,1
22.58,38.16,552.65,1
41.7,10.9,1128.84,1
57.14,9.22,799.05,1
38.78,80.58,557.55,0
17.02,43.61,572.28,0
17.47,56.28,258.52,0
55.01,15.48,1111.25,1
47.82,22.0,756.14,1
26.05,44.95,295.64,0
55.27,32.38,996.18,1
44.56,51.28,0.16,0
46.46,21.76,1052.17,1
43.57,7.42,623.63,1
46.83,23.46,1043.91,1
43.04,10.34,819.05,1
52.83,17.37,674.11,0
37.09,54.13,271.49,0
36.61,79.94,695.05,0
28.69,51.66,602.96,0
53.1,12.25,739.02,1
24.06,41.89,310.62,0
47.1,19.47,681.44,1
19.71,23.94,301.62,0
58.28,18.71,1064.24,1
49.84,17.91,1161.54,1
31.1,28.98,548.65,0
19.89,76.44,152.34,0
40.1,31.36,628.82,1
42.95,5.64,1003.11,1
15.8,33.5,684.35,0
56.07,12.59,781.77,1
23.07,32.61,526.54,0
32.55,62.55,644.98,0
24.07,59.38,609.81,0
45.618112493081874,6.29198241519177,726.6587323101206,1
51.28,7.27,657.49,1
31.7,83.92,306.17,0
42.67,47.05,429.04,0
18.53,68.52,248.43,0
58.28,19.04,727.41,1
49.4,6.3,726.45,1
24.15,30.47,324.58,0
55.47,7.57,650.67,1
50.34,24.24,826.72,1
48.39,28.79,884.15,1
35.03,24.33,416.8,0
23.07,58.98,313.96,0
41.99,19.9,91.70242523778373,1
17.37,42.52,52.22,0
53.21,20.68,1007.4,1
42.71,57.22,237.81,0
15.56,87.91,546.21,0
41.23,13.82,1042.31,1
27.26,50.72,500.35,0
38.93,40.76,174.02,0
55.82,6.9,938.47,1
52.85,11.48,726.09,1
42.31,8.04,669.25,1
51.11,8.97,1178.96,1
28.98,83.4,132.95,0
29.66,44.52,711.51,0
42.66,80.88,188.41,0
46.22,25.55,34.00241352959797,1
57.75,26.18,852.1,1
33.76,31.96,226.75,0
30.82,29.78,624.02,0
25.85,69.78,670.18,0
51.74,13.24,803.87,1
33.18,79.17,187.33,0
29.4,80.74,329.42,0
35.5,51.88,400.66,0
29.38,44.28,638.03,0
35.97,32.1,537.22,0
15.29,85.64,312.44,0
49.05,28.87,677.1,1
43.24,11.93,616.46,1
38.3,62.69,324.41,0
19.1520951481715,36.36288043559636,363.1844503663288,0
36.21,55.84,175.52,0
17.29,65.85,24.32,0
41.75,16.18,1155.4,1
44.97,20.03,889.33,1
48.37,25.71,820.63,1
16.52,36.15,251.32,0
53.87,17.34,911.81,1
43.014318059703406,29.70008010758493,856.5213638309216,1
42.85,27.07,1188.94,1
24.45,32.57,318.28,0
47.82,26.13,843.01,1
39.84084634065665,68.52825961698373,406.8156689760326,0
40.18,36.2,175.71,0
23.75,88.34,797.69,0
32.22,25.71,382.62,0
28.16,69.67,251.05,0
45.36,18.12,847.4,1
36.66,76.78,480.12,0
22.35,53.95,200.99,0
30.66,23.02,0.09,1
21.51,75.88,462.73,0
29.70628715545906,94.82269792151276,-5.408715006659541,0
59.08,14.69,708.99,1
48.74,29.06,986.12,1
56.81,16.81,637.95,1
57.54,30.01,625.22,1
23.56,72.12,336.56,0
22.19,48.84,716.12,0
59.15,9.78,733.51,1
52.4,13.79,1159.68,1
31.09,83.89,279.19,0
46.6,11.51,633.16,1
15.63,87.85,715.97,0
41.08,14.44,639.45,1
41.99,19.07,929.54,1
45.03299596197017,25.28596857561774,910.660447388096,1
42.04,18.41,658.32,1
52.43,20.13,1034.76,1
34.05,34.58,143.56,0
51.98,25.57,753.3,1
39.14,74.1,637.77,0
17.06,84.76,214.89,0
25.63,74.29,566.68,0
50.73,15.29,672.43,1
55.99,23.14,1195.56,1
25.86,61.54,288.0,0
46.74,25.53,604.65,1
26.32,41.3,186.94,0
59.64,24.68,727.71,1
56.72,20.74,1084.22,1
17.94,45.95,19.69,0
50.19,15.82,697.15,1
29.1,55.5,780.97,0
42.08,24.03,961.05,1
21.94,62.76,248.92,0
43.75,70.35,93.68,0
28.96,75.14,506.39,0
26.22,34.05,718.74,0
23.12,57.51,431.72,0
26.87,66.43,744.24,0
23.54,60.35,732.06,0
42.95,54.61,363.66,0
52.28,25.49,7.648977325413197,1
19.42,51.88,445.04,0
59.49,17.88,1098.85,1
41.22,44.22,522.75,0
21.71,41.63,195.4,0
32.06,20.22,421.32,0
49.56,20.32,938.03,1
50.38,31.13,945.49,1
16.67,88.75,101.23,0
58.03,25.89,883.35,1
56.87,20.37,1048.92,1
41.45,34.17,569.71,0
23.68,69.89,122.79,1
30.17,64.11,501.54,0
18.43,26.0,706.79,0
35.45,80.8,323.59,0
53.91,19.45,900.92,1
50.48,10.65,1057.05,1
16.83,78.94,571.03,0
44.68,6.52,1063.74,1
24.66,37.77,339.51,0
41.73,15.3,778.35,1
53.87,14.77,1073.87,1
45.19,30.84,1133.68,1
16.32,53.62,9.26,0
15.65,74.72,101.55,0
46.8,11.78,767.48,1
40.11425437274375,26.675536316923175,909.0475903960534,1
26.39,59.19,621.71,0
24.75,79.58,530.48,0
55.7,12.43,1189.05,1
25.17,88.9,422.09,0
37.9,82.12,284.21,0
56.77,19.28,1100.84,1
55.69,13.04,683.04,1
53.09,21.75,970.92,1
40.2,62.84,363.55,0
53.34,27.5,1076.94,1
26.14,74.27,706.98,0
58.43,19.59,1156.1,0
43.86,10.11,804.79,1
43.72,22.61,692.5,1
43.79,28.32,632.55,1
59.19,17.86,814.3,1
48.07,30.17,988.19,1
36.67,74.46,623.27,0
31.38,75.23,491.04,0
33.93,77.02,688.0,0
48.37,17.8,1127.56,1
43.88,27.1,629.67,1
22.8,45.15,22.75,0
41.91,17.83,1186.34,1
22.49,37.47,795.21,0
59.89,10.79,793.5,1
49.3,14.17,913.33,1
57.17,25.22,625.25,1
21.41,75.58,255.45,0
33.43,52.86,763.27,0
43.13,21.81,1125.15,1
20.59,26.13,373.06,0
23.41,75.95,779.65,0
31.26,24.57,435.42,0
48.96,20.47,690.94,1
26.44,51.15,298.23,0
32.06,36.95,365.68,0
46.79,22.9,1136.3,1
48.23,15.02,802.69,1
47.88,6.55,1193.93,1
53.27,24.89,921.78,1
47.14,22.57,639.23,1
41.92,9.78,807.89,1
21.9,60.48,418.73,0
24.18,39.69,210.42,0
33.43,44.59,773.69,0
42.52,28.34,479.56,0
16.6,59.11,704.74,0
40.74,39.93,226.76,0
16.52,46.76,351.93,0
44.9,31.35,497.4,0
59.46,24.26,1159.84,1
20.58,37.57,648.69,0
21.11,30.01,466.14,0
21.14,86.78,698.05,0
45.91,19.43,1186.37,1
36.52,41.96,559.25,0
24.81,48.23,470.06,0
36.0,50.08,663.87,0
43.28790904084419,14.293781262527093,855.5923804734217,1
43.75,31.36,768.85,1
44.87,61.4,172.13,0
44.32,15.97,624.51,1
27.9,33.37,523.54,0
17.01,53.16,425.98,0
26.49,44.88,346.38,0
45.81,30.64,841.39,1
48.05,33.42,687.79,1
22.54,72.04,788.46,0
55.68,10.11,1106.36,1
59.84,31.52,740.6,1
50.53,11.6,888.66,1
45.05029305148755,32.10397711917153,859.2796214514475,1
26.8,27.49,600.34,0
53.02,10.21,785.74,1
28.52,54.21,586.86,0
52.31,30.55,1040.7,1
30.76,83.91,767.51,0
47.61,18.39,647.51,1
17.51,42.85,526.17,0
24.96,31.73,469.94,0
29.47,30.68,170.63,0
46.89,18.2,1120.7,1
41.9,32.49,712.16,0
48.29,11.79,664.24,0
41.04,14.09,999.38,1
50.77,6.53,1135.78,1
28.04,79.24,783.17,0
18.27,66.37,360.52,0
55.02,29.37,690.51,1
35.06,66.49,704.19,0
37.44,35.66,26.66,0
56.18,16.43,1081.57,1
19.99,70.49,93.24,0
43.95,26.23,624.17,1
32.2,45.39,307.03,0
46.68,20.85,695.72,0
47.78,26.51,1133.54,1
53.85,26.8,708.73,1
57.84,21.11,657.58,1
55.42,16.06,759.94,1
22.43,57.36,611.2,0
15.91,25.77,537.63,0
29.89,85.36,477.99,0
50.01,24.06,613.84,1
42.6,27.1,591.28,0
49.126029363539494,0.5947670044337432,660.1234036470137,1
19.17,88.69,628.59,0
26.84,32.78,23.05994348501831,0
48.47,9.9,1080.61,1
30.19,43.44,206.06,0
26.4,22.82,54.06,0
30.56,80.91,574.6,0
21.52,29.89,503.08,0
43.15,58.02,223.95,0
52.73,17.78,794.37,1
29.16,53.48,318.93,0
44.73,24.45,743.04,1
52.84,31.5,1194.08,1
59.16,8.76,993.29,1
57.78,9.11,702.63,1
42.38,11.12,773.0,1
55.72,28.19,669.76,1
15.87,40.54,310.89,0
49.05,15.33,758.78,1
52.82,23.74,813.21,1
37.25,69.45,647.45,0
56.56,32.43,961.22,1
48.91,26.85,740.91,0
48.05,32.27,857.71,1
50.51,7.99,780.14,1
55.22,18.18,760.66,1
37.38,46.01,750.63,0
28.79,46.21,693.56,0
43.53,17.4,867.73,1
57.04,22.59,909.93,1
44.53,13.36,1040.8,1
58.71156431611405,22.45432302103474,1167.1025795890607,1
47.45,25.29,835.11,1
31.67,42.91,570.25,0
51.86,19.52,874.09,1
30.89,27.46,237.21,0
42.96,20.75,708.58,1
16.05,78.37,204.75,0
46.22,6.14,852.37,1
35.12,43.17,3.58,0
41.86,21.19,916.53,1
59.67,28.46,986.75,1
37.26,52.28,306.22,0
57.07,23.36,838.57,1
52.17,6.69,1192.1,1
24.02,42.79,701.56,0
52.75,6.41,1177.41,1
42.67,11.94,1133.93,1
43.71,29.94,760.18,1
58.05,14.87,690.3,1
23.89,28.86,249.06,0
55.72598793453093,8.522930672772807,633.1070229596909,1
20.19,43.59,788.41,0
31.22,61.89,625.05,0
45.14240978296871,13.280944132132232,1067.0524325895153,1
58.99,17.19,974.98,1
53.04,22.82,946.67,1
38.61,81.7,648.63,0
44.41,33.41,857.19,1
43.12,11.21,772.64,1
40.98159061109737,28.650724240748737,846.8643676070051,1
45.53,31.59,771.44,1
27.53,21.04,71.9,0
25.73,86.95,388.02,0
34.62,43.34,509.63,0
38.19,66.73,17.49,0
59.74,23.32,622.0,1
15.74,72.61,178.27,0
15.03,88.23,718.66,0
29.17,75.23,393.01,0
56.31,6.83,1143.39,1
19.43,50.33,618.46,0
16.33,70.83,207.59,0
51.9,8.63,712.9,1
36.97,74.38,746.59,0
56.28,29.36,983.58,1
44.94,78.42,326.43,0
48.58,21.99,702.73,1
17.41,71.97,632.95,0
25.08,83.26,117.8,0
48.26,25.58,786.42,1
49.55,20.47,857.82,1
49.08,7.12,1171.01,1
43.8,86.9,470.53,0
48.78,16.43,787.2,1
41.1,19.07,981.72,1
53.58,16.34,1145.81,1
42.11,28.55,655.41,1
21.55,40.49,399.23,0
43.87,49.74,691.65,0
44.36,20.01,719.18,1
54.57,7.15,1030.39,1
54.13,16.08,668.21,1
42.93,10.42,642.62,1
57.77,21.59,1056.24,1
51.55,28.06,633.43,1
57.15,19.22,1049.97,1
52.06,11.25,765.51,1
42.84,29.48,625.04,0
41.75,23.87,682.88,1
54.85,31.13,1104.69,1
40.78,58.31,490.14,0
42.66,21.66,128.1,0
35.89,69.92,473.76,0
46.91,16.73,762.01,1
30.51,24.65,149.79,1
25.48,81.87,276.41,0
48.0,29.45,906.62,1
56.63,17.5,788.45,1
58.05,25.32,781.43,1
22.21,74.94,257.24,1
35.21,46.49,570.59,0
29.99,27.97,517.34,0
51.93,26.48,979.81,1
23.91,36.36,793.97,0
41.48,31.88,1172.11,1
49.03999888425376,21.95669516412167,755.8873561787091,1
42.51,12.31,679.31,1
53.2,12.85,1150.54,1
42.39,11.31,1072.39,1
52.71,23.24,1185.09,1
24.2,80.26,726.96,0
33.54,41.11,564.48,0
34.02,39.74,204.51,0
32.88,64.42,750.87,0
39.44,22.39,463.68,0
20.45,44.52,344.16,0
37.9,32.56,570.94,0
40.81,38.44,798.35,0
29.36,34.43,36.72,0
44.9,58.65,278.29,0
54.15,11.34,799.4,1
43.29,11.78,1037.26,1
33.25,50.45,531.04,0
30.12,69.67,270.29,0
19.3,68.69,385.38,0
17.32,61.09,325.19,0
24.77,73.31,782.56,1
48.87,30.42,763.75,1
30.68,60.97,702.3,0
47.27,5.58,1155.72,1
54.9,17.84,880.25,1
51.7,7.78,661.84,1
22.94,47.51,581.74,0
57.42,13.95,758.21,1
57.29,23.39,875.78,1
48.77,29.07,769.25,1
52.69,27.46,744.44,1
50.6,11.7,679.93,1
56.98,6.59,1007.16,1
27.49,24.87,213.56,0
42.63,27.97,1155.68,1
23.2,43.24,209.32,1
33.98,29.02,182.9,0
43.25,10.98,824.61,1
38.73,33.38,17.45,0
29.53,64.56,590.6,0
48.104102343321706,11.74739641205494,620.6430428420692,1
53.61,26.68,643.42,1
42.71,63.08,742.36,0
49.71,32.11,919.76,1
44.72,70.81,554.63,0
39.99,33.42,64.61,0
56.25,20.56,603.24,1
44.04,27.96,679.98,1
48.75,30.41,697.54,1
43.88,59.31,464.07,0
50.65,10.32,795.96,1
33.91,21.07,510.27,0
37.77,86.57,396.6,0
46.44,17.31,736.37,1
55.76,7.75,1124.68,1
41.48,31.28,699.28,1
45.69,16.19,1034.68,1
41.14,73.09,542.28,0
21.25,55.22,257.32,0
46.62,8.93,1070.01,1
19.22,49.1,684.67,0
31.52,45.66,669.59,0
50.43,18.65,705.96,1
33.2,42.81,65.52691747976377,0
16.12,47.28,617.51,0
37.84,39.25,262.34,0
33.68,71.57,410.73,0
17.22,64.55,761.3,0
59.19,26.74,847.38,1
28.90437347380434,83.24152343025173,692.8555358662377,0
45.6,22.5,807.12,1
46.48,21.15,630.81,1
55.6,19.27,1116.89,1
30.83,61.23,631.06,0
30.16,77.28,109.03,0
41.19,12.04,910.48,1
48.16,27.28,1065.14,1
55.32,31.22,852.62,1
36.79,47.4,459.14,0
51.51,10.55,603.88,1
31.91,48.85,450.33,0
53.03,18.32,918.34,1
38.87,71.14,354.52,0
27.32,85.99,450.02,1
34.696426096737675,28.324904147591823,37.829985185676534,0
49.0,24.64,1172.46,1
55.88,22.84,748.63,1
41.8,8.27,78.29420408786922,1
41.93,12.71,987.4,1
59.4,16.53,952.47,1
48.16,18.21,717.91,1
42.81,77.85,443.51,0
38.95,49.93,432.25,0
35.48,41.75,479.61,0
43.48,16.79,709.28,1
43.1,5.96,956.61,1
58.31,19.62,872.35,1
25.75,37.26,59.64,0
15.83,43.48,781.01,0
33.05,54.28,468.91,0
15.11,88.61,113.7,0
42.69,21.4,434.33,0
43.64,54.11,562.77,0
24.88,66.74,491.49,0
53.72,26.13,1071.68,1
39.44,33.58,174.45,0
48.83,22.14,702.7,1
20.78,61.22,167.74,0
41.27,25.08,351.46,0
41.19,12.44,909.45,1
42.27,58.65,594.32,0
19.1,46.23,80.77,0
51.86,21.02,957.89,1
48.03,31.39,75.71331917183721,1
21.57,45.4,282.57,0
25.23,32.26,275.13,0
29.2,67.83,281.72,0
17.62,37.23,19.459609282354563,0
24.843863543860415,65.31971606923422,180.6383614375445,0
30.33,66.04,173.98,0
52.09,21.8,917.65,1
59.56,15.7,789.98,1
33.82,30.04,44.45,0
29.36,40.53,368.7,0
25.9,23.89,14.42,0
42.1,15.22,764.26,1
44.55,23.73,746.74,1
56.28,15.29,610.69,1
46.65,23.32,1078.13,1
27.9,44.12,15.44,0
44.33,9.67,621.1,1
27.82,50.54,532.31,0
57.12,8.52,968.23,1
16.4,70.89,598.26,0
45.68,24.31,1122.16,1
36.46,81.6,78.5,0
43.31,20.09,994.38,1
41.38,82.12,76.68,0
38.31,28.59,105.8,0
15.81,61.31,90.57,0
34.68,58.98,788.61,0
17.08,49.71,570.95,0
15.76,87.05,425.59,0
43.26,32.69,914.87,1
44.98,31.42,775.16,1
24.38,23.32,227.52,0
43.75,59.3,0.19,0
58.24,12.13,859.59,1
42.72,62.97,626.57,0
50.29,30.57,1187.67,1
57.59,10.97,730.8,1
44.44,17.27,739.42,1
21.2,69.07,55.1466684712365,0
57.95,21.41,1115.93,1
21.72,70.91,704.57,0
46.85,7.7,1021.2,1
55.18,26.53,789.72,1
39.99,36.09,304.23,0
57.76,14.41,1002.49,1
46.76332950978412,7.5103964446569,998.1344447939732,1
15.19,40.31,420.13,0
22.47,33.52,400.67,0
24.78,62.74,637.68,0
59.54,26.77,756.07,1
47.56,20.05,979.25,1
27.33,67.01,725.75,0
51.1,5.3,1092.56,1
55.62,32.76,954.47,1
36.17,74.21,451.65,0
46.92,32.15,845.31,1
41.11,23.05,428.53,0
53.36,26.6,939.92,1
47.54,16.41,1084.5,1
36.39,77.34,783.13,0
33.79,77.38,454.44,0
41.96,69.06,291.37,0
16.14,75.77,707.63,0
31.99,41.72,371.9,0
33.27,47.19,92.89,0
54.84,23.38,1055.12,1
42.39,11.24,608.19,1
49.82,19.75,908.12,1
42.44,48.34,562.59,0
47.82,24.64,819.16,1
36.23,66.43,429.11,0
48.95,31.9,934.08,1
54.53,8.91,846.29,1
37.24,67.82,373.46,0
59.06,22.68,976.94,1
54.2,20.72,969.17,1
47.03,31.22,833.67,1
19.09,45.22,661.23,0
19.82,57.24,508.29,0
19.65,83.61,587.52,0
52.66,33.69,731.42,1
58.62,23.54,792.47,1
29.83,71.06,450.81,0
28.29,28.59,568.54,0
22.22,49.52,777.59,0
51.45,25.89,799.97,0
38.74,30.49,706.88,0
26.56,80.51,596.78,0
25.978251990100212,36.46051450334946,626.7703249949906,0
31.38,47.33,567.92,0
59.75,5.35,1136.54,1
49.79,17.7,1103.06,1
19.87,39.53,564.66,0
43.67,30.06,796.38,1
42.01,61.14,422.49,0
58.7,25.22,996.03,1
21.82,49.99,200.41,0
39.74,52.55,736.45,0
47.15,11.75,1035.52,1
30.81,87.38,97.26,0
51.27,7.18,1177.91,1
54.8,9.33,936.67,1
49.02,10.01,904.1,1
50.04,12.02,768.16,1
39.62,56.81,772.25,0
43.79,26.51,1050.26,1
43.25,20.41,1180.72,1
30.75,77.05,669.39,0
33.06,72.82,207.01,0
26.4,87.6,118.71,0
43.12,89.13,559.84,0
22.87,40.03,112.62,0
53.82,7.97,1164.91,0
15.92,32.09,550.69,0
55.17,12.61,1021.34,1
51.31,6.06,992.64,1
28.67,70.16,55.87,0
41.66,43.7,188.99,0
37.66,21.44,653.96,0
52.96,24.37,767.15,1
59.28,12.74,697.87,1
43.33,17.03,844.43,1
34.24,88.55,691.42,0
16.42,51.8,583.04,0
47.5,12.77,889.99,1
20.36,80.47,687.6,1
47.9,24.18,807.69,1
36.8,55.35,341.38,0
53.19,12.35,760.02,1
45.6,12.99,682.6,1
56.39,8.74,859.97,1
21.6,76.75,637.56,0
57.54,10.3,1125.32,1
19.46,77.41,304.54,0
35.1,68.76,769.21,1
45.26,15.91,726.48,1
40.3,64.73,584.06,1
23.84,36.99,609.85,0
56.83,21.78,674.52,1
59.45,7.88,891.2,1
49.13,6.02,919.13,1
34.33,43.7,678.7,0
41.53,15.97,1137.12,1
54.84,9.15,780.63,1
20.2,50.09,191.01,0
52.56,17.93,1126.23,1
18.06,23.14,719.01,0
58.25,8.57,635.77,1
56.6,11.22,1070.44,1
38.59,21.19,125.42,0
54.84,19.91,1083.0,1
36.73,23.51,399.67,0
43.45,84.14,303.78,0
41.83,15.82,37.49098380089979,1
25.67,42.5,721.55,0
55.2,20.3,731.46,1
25.71,70.29,132.64,0
45.52,28.99,908.13,1
55.25,32.83,825.6,1
48.67,25.6,906.42,1
38.53,43.07,78.94,0
24.49,22.41,721.55,0
58.61,33.49,1141.2,1
46.95,17.7,978.62,1
35.55,40.23,506.31,0
39.93,25.64,783.0,0
27.84,76.7,10.84,0
44.08,46.93,32.35,0
20.17,87.74,134.22,0
51.15,10.72,688.03,1
36.46,55.35,241.43,0
46.46,7.1,638.12,1
32.05,80.43,259.75,0
52.58,17.86,751.08,1
57.4,33.83,1156.71,1
28.71,71.3,358.46,0
48.01,33.05,1097.81,1
42.25,49.0,65.49,0
31.96,28.16,195.83,0
37.22,53.79,609.4,0
31.63,80.22,354.73,0
43.68,17.13,712.83,1
23.76,65.51,446.97,0
24.6,26.72,32.48,0
20.41,55.1,54.7,0
42.47,18.36,619.94,1
54.25,32.75,1194.35,1
24.07,27.71,561.28,0
19.19,32.28,721.93,0
42.64,52.12,206.19,0
43.98,24.47,986.26,1
19.46,31.24,141.95,0
34.4,83.84,716.04,0
47.31,9.36,996.29,1
45.51,32.47,699.26,1
53.81,25.11,697.4,1
39.37,23.4,377.07,0
18.14,21.17,501.35,0
31.58,65.19,602.48,0
44.89,12.13,692.58,1
36.26,68.21,464.19,0
44.52,83.79,554.68,0
27.67,61.63,596.28,0
56.25,25.44,617.04,1
52.03,23.8,1086.96,1
49.25,22.53,981.34,1
19.38,27.91,20.76820829644568,0
18.26,68.28,8.76,0
41.87,23.05,851.3,1
28.78,64.13,271.26,0
53.69,18.98,1153.96,1
49.56,14.12,835.63,1
18.36,64.64,45.27,0
22.31,62.74,233.47,0
41.14,11.75,976.99,1
44.25,16.29,858.18,1
44.26,61.48,458.64,1
43.41026449010042,6.8552007548545335,565.5268050076874,1
46.65,32.48,930.63,1
47.78,14.51,738.75,1
56.07,5.38,750.97,1
33.43,29.62,282.7,0
26.17,78.47,672.34,0
22.08,40.63,480.37,0
16.51,51.49,647.03,0
26.39,47.7,82.2,0
48.38,22.49,1128.2,1
44.44,14.81,745.87,1
42.55,62.13,662.25,0
27.26,67.81,573.9,1
17.56,35.18,261.13,0
27.13,83.84,316.67,0
49.26,32.04,626.77,1
54.03,16.61,797.78,1
43.66,30.27,669.48,1
55.91,24.52,744.53,1
42.45,19.61,1030.9,1
28.25,62.95,331.28,0
48.65,17.45,657.44,1
19.41,41.62,628.7,0
24.93,71.62,62.51214837525967,0
57.67,13.13,913.72,1
51.35,19.33,836.68,1
52.39,21.91,1003.5,1
43.16,8.26,1171.89,1
44.83,19.99,612.56,1
40.61,43.72,413.16,0
20.88,76.5,183.29,0
32.82,87.48,96.08761351199334,0
56.05,16.4,1004.58,1
47.37,27.33,858.3,1
19.11,88.55,498.14,0
58.15,12.63,1088.71,1
48.07,20.1,632.26,1
42.6,22.29,1144.83,1
23.17,42.94,60.68,0
57.34,31.92,654.89,1
54.22,22.79,1078.55,1
15.89,64.55,270.93,0
